transaction_id,customer_id,amount,category,payment_method,location,timestamp,is_fraud
TXN05177,CUST1512,168.95,shopping,upi,Pune,2024-01-04 14:17:00,0
TXN05178,CUST1215,766.5810590828443,health,wallet,Chennai,2024-01-04 14:18:00,1
TXN05179,CUST8299,154.39,shopping,netbanking,Delhi,2024-01-04 14:19:00,0
TXN05180,CUST4153,87.72,electronics,netbanking,Bangalore,2024-01-04 14:20:00,0
TXN05181,CUST8450,763.13,shopping,upi,Pune,2024-01-04 14:21:00,0
TXN05182,CUST2706,243.38,travel,upi,Bangalore,2024-01-04 14:22:00,0
TXN05183,CUST2567,356.03,travel,upi,Delhi,2024-01-04 14:23:00,0
TXN05184,CUST2128,24.567696398651538,food,netbanking,Pune,2024-01-04 14:24:00,1
TXN05185,CUST4510,53.82,shopping,upi,Mumbai,2024-01-04 14:25:00,0
TXN05186,CUST8867,93.74,shopping,upi,Mumbai,2024-01-04 14:26:00,0
TXN05187,CUST3365,40.33,electronics,upi,Mumbai,2024-01-04 14:27:00,0
TXN05188,CUST6583,15.14,food,card,Chennai,2024-01-04 14:28:00,0
TXN05189,CUST5897,51.0,food,upi,Mumbai,2024-01-04 14:29:00,0
TXN05190,CUST6718,152.56,shopping,netbanking,Chennai,2024-01-04 14:30:00,0
TXN05191,CUST7001,237.98,health,card,Chennai,2024-01-04 14:31:00,0
TXN05192,CUST5567,297.46,shopping,netbanking,Delhi,2024-01-04 14:32:00,0
TXN05193,CUST3741,8.78,shopping,wallet,Mumbai,2024-01-04 14:33:00,0
TXN05194,CUST4020,111.72,shopping,card,Pune,2024-01-04 14:34:00,0
TXN05195,CUST7256,26.07,travel,upi,Chennai,2024-01-04 14:35:00,0
TXN05196,CUST1228,112.85,food,card,Delhi,2024-01-04 14:36:00,0
TXN05197,CUST9362,113.82,travel,netbanking,Chennai,2024-01-04 14:37:00,0
TXN05198,CUST1294,137.92,health,card,Pune,2024-01-04 14:38:00,0
TXN05199,CUST5284,446.67,electronics,wallet,Pune,2024-01-04 14:39:00,0
TXN05200,CUST9617,327.05,health,upi,Mumbai,2024-01-04 14:40:00,0
TXN05201,CUST7801,202.52,food,upi,Chennai,2024-01-04 14:41:00,0
TXN05202,CUST1918,1976.9249614397845,electronics,wallet,Pune,2024-01-04 14:42:00,1
TXN05203,CUST1498,226.93,health,netbanking,Bangalore,2024-01-04 14:43:00,0
TXN05204,CUST3809,341.69,food,card,Pune,2024-01-04 14:44:00,0
TXN05205,CUST5961,165.92,health,netbanking,Pune,2024-01-04 14:45:00,0
TXN05206,CUST4779,148.98,electronics,netbanking,Chennai,2024-01-04 14:46:00,0
TXN05207,CUST3118,696.9405929724022,electronics,netbanking,Pune,2024-01-04 14:47:00,1
TXN05208,CUST7391,3.98,health,upi,Delhi,2024-01-04 14:48:00,0
TXN05209,CUST1145,934.3511441913961,travel,card,Pune,2024-01-04 14:49:00,1
TXN05210,CUST8942,545.2,health,upi,Bangalore,2024-01-04 14:50:00,0
TXN05211,CUST5565,250.31,health,upi,Pune,2024-01-04 14:51:00,0
TXN05212,CUST1192,7.5,health,upi,Mumbai,2024-01-04 14:52:00,0
TXN05213,CUST6187,256.811564180253,travel,card,Chennai,2024-01-04 14:53:00,1
TXN05214,CUST7637,331.71,shopping,wallet,Bangalore,2024-01-04 14:54:00,0
TXN05215,CUST9243,636.94,electronics,upi,Delhi,2024-01-04 14:55:00,0
TXN05216,CUST3410,92.46,food,upi,Pune,2024-01-04 14:56:00,0
TXN05217,CUST2820,368.01,electronics,upi,Pune,2024-01-04 14:57:00,0
TXN05218,CUST3964,398.74,electronics,card,Delhi,2024-01-04 14:58:00,0
TXN05219,CUST3521,26.31,shopping,card,Pune,2024-01-04 14:59:00,0
TXN05220,CUST3568,373.89,electronics,netbanking,Mumbai,2024-01-04 15:00:00,0
TXN05221,CUST6882,78.39,electronics,upi,Bangalore,2024-01-04 15:01:00,0
TXN05222,CUST2867,179.91,travel,upi,Pune,2024-01-04 15:02:00,0
TXN05223,CUST8465,154.86,travel,card,Delhi,2024-01-04 15:03:00,0
TXN05224,CUST8602,217.57,travel,card,Delhi,2024-01-04 15:04:00,0
TXN05225,CUST4199,269.77,travel,upi,Bangalore,2024-01-04 15:05:00,0
TXN05226,CUST7103,116.28,travel,wallet,Mumbai,2024-01-04 15:06:00,0
TXN05227,CUST1240,438.41,food,netbanking,Bangalore,2024-01-04 15:07:00,0
TXN05228,CUST4440,331.62,shopping,netbanking,Pune,2024-01-04 15:08:00,0
TXN05229,CUST5631,307.82,health,upi,Mumbai,2024-01-04 15:09:00,0
TXN05230,CUST9274,122.59,travel,netbanking,Mumbai,2024-01-04 15:10:00,0
TXN05231,CUST6077,7.66,shopping,netbanking,Delhi,2024-01-04 15:11:00,0
TXN05232,CUST4768,135.56,health,upi,Mumbai,2024-01-04 15:12:00,0
TXN05233,CUST8995,457.43,electronics,netbanking,Pune,2024-01-04 15:13:00,0
TXN05234,CUST9802,42.26,electronics,card,Pune,2024-01-04 15:14:00,0
TXN05235,CUST7429,810.17,shopping,upi,Pune,2024-01-04 15:15:00,0
TXN05236,CUST4605,329.73,food,card,Chennai,2024-01-04 15:16:00,0
TXN05237,CUST3173,247.46,food,upi,Mumbai,2024-01-04 15:17:00,0
TXN05238,CUST7568,226.12,shopping,card,Mumbai,2024-01-04 15:18:00,0
TXN05239,CUST3601,176.87,food,netbanking,Pune,2024-01-04 15:19:00,0
TXN05240,CUST3657,255.07,food,wallet,Delhi,2024-01-04 15:20:00,0
TXN05241,CUST7080,109.6,electronics,card,Mumbai,2024-01-04 15:21:00,0
TXN05242,CUST8325,373.24,food,card,Chennai,2024-01-04 15:22:00,0
TXN05243,CUST3159,238.37,food,wallet,Mumbai,2024-01-04 15:23:00,0
TXN05244,CUST4830,295.03,shopping,wallet,Bangalore,2024-01-04 15:24:00,0
TXN05245,CUST9313,314.51,food,card,Chennai,2024-01-04 15:25:00,0
TXN05246,CUST5368,45.71471676113114,travel,card,Delhi,2024-01-04 15:26:00,1
TXN05247,CUST2317,11.45,travel,card,Chennai,2024-01-04 15:27:00,0
TXN05248,CUST5493,1050.5907356610753,shopping,upi,Chennai,2024-01-04 15:28:00,1
TXN05249,CUST2230,60.05,travel,card,Mumbai,2024-01-04 15:29:00,0
TXN05250,CUST2133,469.57976526913825,electronics,card,Chennai,2024-01-04 15:30:00,1
TXN05251,CUST8607,520.6360226345432,shopping,wallet,Pune,2024-01-04 15:31:00,1
TXN05252,CUST2301,10.522250371238725,food,wallet,Chennai,2024-01-04 15:32:00,1
TXN05253,CUST2910,8.22,travel,upi,Mumbai,2024-01-04 15:33:00,0
TXN05254,CUST9082,351.04,electronics,upi,Pune,2024-01-04 15:34:00,0
TXN05255,CUST9107,187.13,shopping,netbanking,Delhi,2024-01-04 15:35:00,0
TXN05256,CUST8970,581.3824116598781,shopping,card,Bangalore,2024-01-04 15:36:00,1
TXN05257,CUST2916,577.74,food,card,Chennai,2024-01-04 15:37:00,0
TXN05258,CUST7996,38.02,health,wallet,Pune,2024-01-04 15:38:00,0
TXN05259,CUST3757,59.67,travel,netbanking,Pune,2024-01-04 15:39:00,0
TXN05260,CUST7464,282.72,electronics,card,Delhi,2024-01-04 15:40:00,0
TXN05261,CUST1178,298.54,shopping,netbanking,Delhi,2024-01-04 15:41:00,0
TXN05262,CUST7362,103.8,travel,upi,Bangalore,2024-01-04 15:42:00,0
TXN05263,CUST9683,603.1,electronics,card,Bangalore,2024-01-04 15:43:00,0
TXN05264,CUST1060,556.95,electronics,card,Mumbai,2024-01-04 15:44:00,0
TXN05265,CUST7681,2.5,shopping,upi,Bangalore,2024-01-04 15:45:00,0
TXN05266,CUST3895,37.83,travel,card,Bangalore,2024-01-04 15:46:00,0
TXN05267,CUST1585,1390.1549094991249,electronics,upi,Pune,2024-01-04 15:47:00,1
TXN05268,CUST6823,342.1089757503649,shopping,upi,Chennai,2024-01-04 15:48:00,1
TXN05269,CUST1534,20.07,travel,netbanking,Chennai,2024-01-04 15:49:00,0
TXN05270,CUST4462,1053.1527141873607,travel,wallet,Bangalore,2024-01-04 15:50:00,1
TXN05271,CUST5011,121.24,shopping,wallet,Mumbai,2024-01-04 15:51:00,0
TXN05272,CUST4398,135.62,travel,upi,Mumbai,2024-01-04 15:52:00,0
TXN05273,CUST3155,41.25,health,netbanking,Chennai,2024-01-04 15:53:00,0
TXN05274,CUST6966,216.29,electronics,upi,Delhi,2024-01-04 15:54:00,0
TXN05275,CUST8329,160.25,electronics,netbanking,Pune,2024-01-04 15:55:00,0
TXN05276,CUST7957,208.32099152472364,travel,netbanking,Bangalore,2024-01-04 15:56:00,1
TXN05277,CUST6325,83.2,shopping,wallet,Pune,2024-01-04 15:57:00,0
TXN05278,CUST9518,181.7,food,wallet,Bangalore,2024-01-04 15:58:00,0
TXN05279,CUST5703,517.71,travel,netbanking,Bangalore,2024-01-04 15:59:00,0
TXN05280,CUST3706,506.09,food,wallet,Chennai,2024-01-04 16:00:00,0
TXN05281,CUST1001,67.91,travel,netbanking,Pune,2024-01-04 16:01:00,0
TXN05282,CUST9316,266.07,food,card,Pune,2024-01-04 16:02:00,0
TXN05283,CUST2104,298.79,travel,upi,Delhi,2024-01-04 16:03:00,0
TXN05284,CUST2861,330.91,shopping,wallet,Delhi,2024-01-04 16:04:00,0
TXN05285,CUST6269,169.15,food,upi,Pune,2024-01-04 16:05:00,0
TXN05286,CUST7943,2.11,health,wallet,Delhi,2024-01-04 16:06:00,0
TXN05287,CUST9320,286.83,shopping,upi,Delhi,2024-01-04 16:07:00,0
TXN05288,CUST1437,22.54,travel,upi,Bangalore,2024-01-04 16:08:00,0
TXN05289,CUST5846,24.86,food,wallet,Chennai,2024-01-04 16:09:00,0
TXN05290,CUST4129,186.09,electronics,wallet,Bangalore,2024-01-04 16:10:00,0
TXN05291,CUST9081,821.13,shopping,wallet,Delhi,2024-01-04 16:11:00,0
TXN05292,CUST1901,55.56,food,wallet,Bangalore,2024-01-04 16:12:00,0
TXN05293,CUST6398,207.58,shopping,netbanking,Bangalore,2024-01-04 16:13:00,0
TXN05294,CUST7678,72.38,food,wallet,Mumbai,2024-01-04 16:14:00,0
TXN05295,CUST6529,457.99,electronics,wallet,Bangalore,2024-01-04 16:15:00,0
TXN05296,CUST7604,180.04,health,wallet,Bangalore,2024-01-04 16:16:00,0
TXN05297,CUST4918,46.51,electronics,card,Chennai,2024-01-04 16:17:00,0
TXN05298,CUST2067,60.8,travel,upi,Pune,2024-01-04 16:18:00,0
TXN05299,CUST1026,113.3,shopping,wallet,Mumbai,2024-01-04 16:19:00,0
TXN05300,CUST7937,26.03,health,wallet,Mumbai,2024-01-04 16:20:00,0
TXN05301,CUST8264,16.4,shopping,upi,Mumbai,2024-01-04 16:21:00,0
TXN05302,CUST8118,227.93,food,upi,Mumbai,2024-01-04 16:22:00,0
TXN05303,CUST1547,104.57,travel,netbanking,Chennai,2024-01-04 16:23:00,0
TXN05304,CUST9758,259.09,travel,upi,Pune,2024-01-04 16:24:00,0
TXN05305,CUST9895,23.32,shopping,upi,Chennai,2024-01-04 16:25:00,0
TXN05306,CUST6338,188.25,travel,card,Mumbai,2024-01-04 16:26:00,0
TXN05307,CUST4140,117.15,shopping,netbanking,Pune,2024-01-04 16:27:00,0
TXN05308,CUST8996,43.45230182868298,food,card,Chennai,2024-01-04 16:28:00,1
TXN05309,CUST2590,157.4,food,upi,Pune,2024-01-04 16:29:00,0
TXN05310,CUST8776,17.29,shopping,wallet,Chennai,2024-01-04 16:30:00,0
TXN05311,CUST5943,351.73,electronics,netbanking,Pune,2024-01-04 16:31:00,0
TXN05312,CUST9997,199.91,electronics,upi,Chennai,2024-01-04 16:32:00,0
TXN05313,CUST8798,162.82,food,upi,Mumbai,2024-01-04 16:33:00,0
TXN05314,CUST4791,68.2412694876919,health,wallet,Mumbai,2024-01-04 16:34:00,1
TXN05315,CUST2357,156.19031874303124,electronics,wallet,Mumbai,2024-01-04 16:35:00,1
TXN05316,CUST9092,135.8,shopping,wallet,Chennai,2024-01-04 16:36:00,0
TXN05317,CUST4225,402.8781565268704,food,netbanking,Pune,2024-01-04 16:37:00,1
TXN05318,CUST3460,40.48,travel,card,Pune,2024-01-04 16:38:00,0
TXN05319,CUST9737,1.78,travel,netbanking,Delhi,2024-01-04 16:39:00,0
TXN05320,CUST3728,84.55,electronics,wallet,Bangalore,2024-01-04 16:40:00,0
TXN05321,CUST7726,131.89,health,netbanking,Mumbai,2024-01-04 16:41:00,0
TXN05322,CUST8481,40.77,electronics,wallet,Mumbai,2024-01-04 16:42:00,0
TXN05323,CUST7430,135.52,health,card,Mumbai,2024-01-04 16:43:00,0
TXN05324,CUST4114,82.64,electronics,netbanking,Delhi,2024-01-04 16:44:00,0
TXN05325,CUST1616,121.43,travel,card,Delhi,2024-01-04 16:45:00,0
TXN05326,CUST4644,85.38,health,card,Delhi,2024-01-04 16:46:00,0
TXN05327,CUST7413,198.02,travel,wallet,Mumbai,2024-01-04 16:47:00,0
TXN05328,CUST2203,8.77,shopping,netbanking,Pune,2024-01-04 16:48:00,0
TXN05329,CUST3565,37.48,shopping,netbanking,Mumbai,2024-01-04 16:49:00,0
TXN05330,CUST4174,113.39,food,card,Delhi,2024-01-04 16:50:00,0
TXN05331,CUST4081,428.9317625738779,travel,wallet,Delhi,2024-01-04 16:51:00,1
TXN05332,CUST3630,99.4,travel,card,Bangalore,2024-01-04 16:52:00,0
TXN05333,CUST4161,325.68,food,card,Chennai,2024-01-04 16:53:00,0
TXN05334,CUST5321,434.89,shopping,card,Bangalore,2024-01-04 16:54:00,0
TXN05335,CUST9861,57.18,shopping,card,Bangalore,2024-01-04 16:55:00,0
TXN05336,CUST7269,362.06,health,netbanking,Mumbai,2024-01-04 16:56:00,0
TXN05337,CUST8099,122.79,health,upi,Chennai,2024-01-04 16:57:00,0
TXN05338,CUST8376,63.99,shopping,netbanking,Chennai,2024-01-04 16:58:00,0
TXN05339,CUST5078,846.12,electronics,wallet,Mumbai,2024-01-04 16:59:00,0
TXN05340,CUST6801,348.37,travel,upi,Pune,2024-01-04 17:00:00,0
TXN05341,CUST5151,1031.83,health,card,Mumbai,2024-01-04 17:01:00,0
TXN05342,CUST9911,36.83,electronics,netbanking,Pune,2024-01-04 17:02:00,0
TXN05343,CUST3600,31.06,health,upi,Pune,2024-01-04 17:03:00,0
TXN05344,CUST7175,139.99,food,card,Chennai,2024-01-04 17:04:00,0
TXN05345,CUST1666,203.58,travel,netbanking,Mumbai,2024-01-04 17:05:00,0
TXN05346,CUST1283,37.52,health,upi,Mumbai,2024-01-04 17:06:00,0
TXN05347,CUST6840,393.84,shopping,netbanking,Chennai,2024-01-04 17:07:00,0
TXN05348,CUST4565,151.86,food,upi,Bangalore,2024-01-04 17:08:00,0
TXN05349,CUST5593,105.85,food,wallet,Mumbai,2024-01-04 17:09:00,0
TXN05350,CUST2465,184.29,shopping,netbanking,Delhi,2024-01-04 17:10:00,0
TXN05351,CUST9321,201.55,food,netbanking,Delhi,2024-01-04 17:11:00,0
TXN05352,CUST5734,8.75,travel,upi,Mumbai,2024-01-04 17:12:00,0
TXN05353,CUST7257,1827.91,health,wallet,Pune,2024-01-04 17:13:00,0
TXN05354,CUST8366,90.49,food,netbanking,Chennai,2024-01-04 17:14:00,0
TXN05355,CUST4672,12.7,travel,wallet,Pune,2024-01-04 17:15:00,0
TXN05356,CUST8382,382.55,shopping,wallet,Delhi,2024-01-04 17:16:00,0
TXN05357,CUST7587,992.9,health,netbanking,Delhi,2024-01-04 17:17:00,0
TXN05358,CUST1992,338.95,shopping,card,Chennai,2024-01-04 17:18:00,0
TXN05359,CUST7858,381.95,health,upi,Delhi,2024-01-04 17:19:00,0
TXN05360,CUST3121,196.67,food,netbanking,Bangalore,2024-01-04 17:20:00,0
TXN05361,CUST3223,511.05,food,wallet,Delhi,2024-01-04 17:21:00,0
TXN05362,CUST5522,7.28,health,upi,Pune,2024-01-04 17:22:00,0
TXN05363,CUST4188,291.11,travel,netbanking,Pune,2024-01-04 17:23:00,0
TXN05364,CUST4237,222.16,travel,upi,Bangalore,2024-01-04 17:24:00,0
TXN05365,CUST5136,10.17,travel,upi,Pune,2024-01-04 17:25:00,0
TXN05366,CUST1343,157.04,electronics,wallet,Pune,2024-01-04 17:26:00,0
TXN05367,CUST5704,144.75,travel,card,Pune,2024-01-04 17:27:00,0
TXN05368,CUST5823,235.23,food,card,Mumbai,2024-01-04 17:28:00,0
TXN05369,CUST5920,16.14,electronics,upi,Bangalore,2024-01-04 17:29:00,0
TXN05370,CUST4201,327.24,travel,wallet,Bangalore,2024-01-04 17:30:00,0
TXN05371,CUST6471,30.03,food,wallet,Delhi,2024-01-04 17:31:00,0
TXN05372,CUST1888,108.49,electronics,netbanking,Bangalore,2024-01-04 17:32:00,0
TXN05373,CUST8127,426.21,food,upi,Chennai,2024-01-04 17:33:00,0
TXN05374,CUST4720,164.44,health,netbanking,Bangalore,2024-01-04 17:34:00,0
TXN05375,CUST3883,95.48,food,wallet,Chennai,2024-01-04 17:35:00,0
TXN05376,CUST5212,9.88,electronics,upi,Pune,2024-01-04 17:36:00,0
TXN05377,CUST7961,223.12,travel,card,Chennai,2024-01-04 17:37:00,0
TXN05378,CUST3415,861.71,electronics,card,Mumbai,2024-01-04 17:38:00,0
TXN05379,CUST4001,485.62,travel,netbanking,Pune,2024-01-04 17:39:00,0
TXN05380,CUST2738,252.67,travel,upi,Chennai,2024-01-04 17:40:00,0
TXN05381,CUST2364,22.25,shopping,wallet,Pune,2024-01-04 17:41:00,0
TXN05382,CUST3708,54.74,health,netbanking,Mumbai,2024-01-04 17:42:00,0
TXN05383,CUST1924,176.7351257197318,shopping,card,Pune,2024-01-04 17:43:00,1
TXN05384,CUST1151,87.84,electronics,wallet,Pune,2024-01-04 17:44:00,0
TXN05385,CUST9777,53.71,shopping,upi,Bangalore,2024-01-04 17:45:00,0
TXN05386,CUST9044,175.0466890660927,travel,card,Delhi,2024-01-04 17:46:00,1
TXN05387,CUST1912,191.8,electronics,wallet,Chennai,2024-01-04 17:47:00,0
TXN05388,CUST3321,192.21742494870045,shopping,card,Delhi,2024-01-04 17:48:00,1
TXN05389,CUST1495,226.12,food,upi,Mumbai,2024-01-04 17:49:00,0
TXN05390,CUST3148,590.88,health,netbanking,Mumbai,2024-01-04 17:50:00,0
TXN05391,CUST1556,203.49,food,wallet,Pune,2024-01-04 17:51:00,0
TXN05392,CUST2552,278.59,electronics,wallet,Delhi,2024-01-04 17:52:00,0
TXN05393,CUST3120,278.53,shopping,upi,Chennai,2024-01-04 17:53:00,0
TXN05394,CUST4085,80.31,travel,card,Chennai,2024-01-04 17:54:00,0
TXN05395,CUST4504,3.01,shopping,card,Pune,2024-01-04 17:55:00,0
TXN05396,CUST1156,50.595110618859714,electronics,card,Chennai,2024-01-04 17:56:00,1
TXN05397,CUST9926,66.27,electronics,wallet,Bangalore,2024-01-04 17:57:00,0
TXN05398,CUST8505,233.94,electronics,wallet,Delhi,2024-01-04 17:58:00,0
TXN05399,CUST8162,474.35,electronics,card,Mumbai,2024-01-04 17:59:00,0
TXN05400,CUST6523,637.85,shopping,wallet,Chennai,2024-01-04 18:00:00,0
TXN05401,CUST8543,5.24,food,netbanking,Chennai,2024-01-04 18:01:00,0
TXN05402,CUST9055,922.79,travel,upi,Chennai,2024-01-04 18:02:00,0
TXN05403,CUST5654,77.87,travel,upi,Pune,2024-01-04 18:03:00,0
TXN05404,CUST7250,370.25,health,wallet,Mumbai,2024-01-04 18:04:00,0
TXN05405,CUST8246,39.76,electronics,netbanking,Delhi,2024-01-04 18:05:00,0
TXN05406,CUST1154,12.99,electronics,netbanking,Chennai,2024-01-04 18:06:00,0
TXN05407,CUST8950,462.0991233156776,electronics,card,Bangalore,2024-01-04 18:07:00,1
TXN05408,CUST1996,391.69,food,upi,Pune,2024-01-04 18:08:00,0
TXN05409,CUST5626,49.9,electronics,upi,Delhi,2024-01-04 18:09:00,0
TXN05410,CUST3905,33.44,health,upi,Chennai,2024-01-04 18:10:00,0
TXN05411,CUST1153,481.15,health,wallet,Delhi,2024-01-04 18:11:00,0
TXN05412,CUST8853,557.21,food,netbanking,Pune,2024-01-04 18:12:00,0
TXN05413,CUST7481,2.53,electronics,card,Bangalore,2024-01-04 18:13:00,0
TXN05414,CUST6599,259.98,shopping,wallet,Chennai,2024-01-04 18:14:00,0
TXN05415,CUST2716,73.98,shopping,card,Bangalore,2024-01-04 18:15:00,0
TXN05416,CUST1786,93.91,travel,wallet,Pune,2024-01-04 18:16:00,0
TXN05417,CUST5368,126.64,food,upi,Bangalore,2024-01-04 18:17:00,0
TXN05418,CUST9096,111.3,shopping,card,Pune,2024-01-04 18:18:00,0
TXN05419,CUST5272,144.71,travel,netbanking,Bangalore,2024-01-04 18:19:00,0
TXN05420,CUST4767,174.63,health,netbanking,Delhi,2024-01-04 18:20:00,0
TXN05421,CUST9834,567.2243264232424,travel,wallet,Delhi,2024-01-04 18:21:00,1
TXN05422,CUST6994,241.84,electronics,upi,Pune,2024-01-04 18:22:00,0
TXN05423,CUST8216,253.6,electronics,wallet,Delhi,2024-01-04 18:23:00,0
TXN05424,CUST9857,116.09,health,card,Bangalore,2024-01-04 18:24:00,0
TXN05425,CUST4426,30.74,food,netbanking,Bangalore,2024-01-04 18:25:00,0
TXN05426,CUST4783,204.69,electronics,netbanking,Chennai,2024-01-04 18:26:00,0
TXN05427,CUST6427,296.52,electronics,netbanking,Pune,2024-01-04 18:27:00,0
TXN05428,CUST8011,203.28,travel,netbanking,Delhi,2024-01-04 18:28:00,0
TXN05429,CUST9052,177.37,travel,card,Pune,2024-01-04 18:29:00,0
TXN05430,CUST4701,196.3266175154903,travel,netbanking,Delhi,2024-01-04 18:30:00,1
TXN05431,CUST3349,207.2,shopping,wallet,Chennai,2024-01-04 18:31:00,0
TXN05432,CUST8011,81.55,health,netbanking,Bangalore,2024-01-04 18:32:00,0
TXN05433,CUST8055,504.05,food,card,Bangalore,2024-01-04 18:33:00,0
TXN05434,CUST2212,212.1,travel,upi,Mumbai,2024-01-04 18:34:00,0
TXN05435,CUST7965,65.2,food,upi,Pune,2024-01-04 18:35:00,0
TXN05436,CUST7704,128.08,travel,netbanking,Delhi,2024-01-04 18:36:00,0
TXN05437,CUST8433,374.92,electronics,upi,Mumbai,2024-01-04 18:37:00,0
TXN05438,CUST3511,81.73,food,card,Pune,2024-01-04 18:38:00,0
TXN05439,CUST1143,149.07,shopping,netbanking,Delhi,2024-01-04 18:39:00,0
TXN05440,CUST8367,227.68,travel,card,Chennai,2024-01-04 18:40:00,0
TXN05441,CUST4228,280.92,health,upi,Pune,2024-01-04 18:41:00,0
TXN05442,CUST5582,38.21,electronics,upi,Delhi,2024-01-04 18:42:00,0
TXN05443,CUST7031,166.55,travel,netbanking,Bangalore,2024-01-04 18:43:00,0
TXN05444,CUST5243,486.54,food,upi,Pune,2024-01-04 18:44:00,0
TXN05445,CUST3713,690.67,travel,netbanking,Delhi,2024-01-04 18:45:00,0
TXN05446,CUST5185,213.51,electronics,netbanking,Bangalore,2024-01-04 18:46:00,0
TXN05447,CUST8328,822.84,health,wallet,Bangalore,2024-01-04 18:47:00,0
TXN05448,CUST5633,169.14,health,wallet,Mumbai,2024-01-04 18:48:00,0
TXN05449,CUST4192,116.9,health,wallet,Delhi,2024-01-04 18:49:00,0
TXN05450,CUST1300,160.41,electronics,card,Mumbai,2024-01-04 18:50:00,0
TXN05451,CUST1723,24.59,travel,upi,Mumbai,2024-01-04 18:51:00,0
TXN05452,CUST6694,102.74,electronics,upi,Chennai,2024-01-04 18:52:00,0
TXN05453,CUST4010,303.0448530110945,electronics,wallet,Mumbai,2024-01-04 18:53:00,1
TXN05454,CUST6555,377.6,travel,netbanking,Mumbai,2024-01-04 18:54:00,0
TXN05455,CUST1067,284.3,shopping,netbanking,Chennai,2024-01-04 18:55:00,0
TXN05456,CUST3506,183.97,health,netbanking,Chennai,2024-01-04 18:56:00,0
TXN05457,CUST2537,85.32,food,netbanking,Pune,2024-01-04 18:57:00,0
TXN05458,CUST1397,41.41,food,card,Mumbai,2024-01-04 18:58:00,0
TXN05459,CUST6680,85.47,travel,upi,Bangalore,2024-01-04 18:59:00,0
TXN05460,CUST5825,227.76,food,wallet,Chennai,2024-01-04 19:00:00,0
TXN05461,CUST9747,61.04,shopping,card,Delhi,2024-01-04 19:01:00,0
TXN05462,CUST7048,290.25425360242343,electronics,upi,Pune,2024-01-04 19:02:00,1
TXN05463,CUST4661,97.8,health,card,Pune,2024-01-04 19:03:00,0
TXN05464,CUST3941,290.14,food,netbanking,Mumbai,2024-01-04 19:04:00,0
TXN05465,CUST8067,430.47,food,card,Bangalore,2024-01-04 19:05:00,0
TXN05466,CUST6091,240.38,travel,card,Chennai,2024-01-04 19:06:00,0
TXN05467,CUST2601,83.59,travel,netbanking,Delhi,2024-01-04 19:07:00,0
TXN05468,CUST2480,113.54,electronics,netbanking,Mumbai,2024-01-04 19:08:00,0
TXN05469,CUST7230,30.95,health,wallet,Bangalore,2024-01-04 19:09:00,0
TXN05470,CUST4276,36.81,food,wallet,Mumbai,2024-01-04 19:10:00,0
TXN05471,CUST7447,35.9,electronics,upi,Mumbai,2024-01-04 19:11:00,0
TXN05472,CUST6499,27.99,health,wallet,Pune,2024-01-04 19:12:00,0
TXN05473,CUST7273,39.59,electronics,wallet,Delhi,2024-01-04 19:13:00,0
TXN05474,CUST2299,45.3,food,upi,Delhi,2024-01-04 19:14:00,0
TXN05475,CUST6818,92.38372968912272,travel,card,Delhi,2024-01-04 19:15:00,1
TXN05476,CUST7701,204.48,travel,card,Delhi,2024-01-04 19:16:00,0
TXN05477,CUST5994,929.23,travel,card,Chennai,2024-01-04 19:17:00,0
TXN05478,CUST8489,422.7,shopping,netbanking,Chennai,2024-01-04 19:18:00,0
TXN05479,CUST9269,9.34,electronics,upi,Delhi,2024-01-04 19:19:00,0
TXN05480,CUST3831,110.0,food,card,Bangalore,2024-01-04 19:20:00,0
TXN05481,CUST3721,867.7629873177654,electronics,wallet,Chennai,2024-01-04 19:21:00,1
TXN05482,CUST2532,28.93,travel,wallet,Chennai,2024-01-04 19:22:00,0
TXN05483,CUST9429,1312.1515901541757,electronics,wallet,Bangalore,2024-01-04 19:23:00,1
TXN05484,CUST6253,179.64,health,upi,Delhi,2024-01-04 19:24:00,0
TXN05485,CUST2996,535.6,electronics,upi,Mumbai,2024-01-04 19:25:00,0
TXN05486,CUST6311,417.56,shopping,wallet,Chennai,2024-01-04 19:26:00,0
TXN05487,CUST1277,226.04,shopping,netbanking,Mumbai,2024-01-04 19:27:00,0
TXN05488,CUST4089,214.49,travel,netbanking,Mumbai,2024-01-04 19:28:00,0
TXN05489,CUST1523,170.07685034759825,food,card,Bangalore,2024-01-04 19:29:00,1
TXN05490,CUST5275,24.83,health,card,Delhi,2024-01-04 19:30:00,0
TXN05491,CUST6365,107.36,food,card,Mumbai,2024-01-04 19:31:00,0
TXN05492,CUST4122,41.3,food,card,Delhi,2024-01-04 19:32:00,0
TXN05493,CUST9167,21.61,health,card,Pune,2024-01-04 19:33:00,0
TXN05494,CUST6190,72.0,shopping,upi,Delhi,2024-01-04 19:34:00,0
TXN05495,CUST5575,393.92,travel,upi,Bangalore,2024-01-04 19:35:00,0
TXN05496,CUST8727,3.46,electronics,netbanking,Bangalore,2024-01-04 19:36:00,0
TXN05497,CUST2797,69.24,shopping,netbanking,Pune,2024-01-04 19:37:00,0
TXN05498,CUST3131,110.35,travel,upi,Bangalore,2024-01-04 19:38:00,0
TXN05499,CUST8322,562.4670550241501,shopping,netbanking,Delhi,2024-01-04 19:39:00,1
